"ITEM_ID","TITLE","RELEASE_YEAR","GENRES"
"50872","Ratatouille","2007","Animation|Children|Drama"
"50912",,," I Love You (Paris"
"50923",,," The (2007)"""
"50942",,," Ron Burgundy (2004)"""
"50954","It's a Boy Girl Thing","2006","Comedy|Romance"
"50999",,," The (2006)"""
"51024","The Odyssey","1997","Adventure|Drama|Fantasy"
"51037","Unknown","2006","Drama|Mystery|Thriller"
"51077","Ghost Rider","2007","Action|Fantasy|Thriller"
"51080","Breach","2007","Drama|Thriller"
"51082","Tyler Perry's Daddy's Little Girls","2007","Comedy|Romance"
"51084","Music and Lyrics","2007","Comedy|Romance"
"51086",,," The (2007)"""
"51088","Reno 911!: Miami","2007","Comedy"
"51091","Black Snake Moan","2006","Drama"
"51167","My Father and My Son","2005","Drama"
"51174","Factory Girl","2006","Drama"
"51255","Hot Fuzz","2007","Action|Comedy|Crime|Mystery"
"51314","Golden Door","2006","Adventure|Drama|Romance"
"51357","Citizen X","1995","Crime|Drama|Thriller"
"51412","Next","2007","Action|Sci-Fi|Thriller"
"51471","Amazing Grace","2006","Drama|Romance"
"51498","2001 Maniacs","2001","Comedy|Horror"
"51540","Zodiac","2007","Crime|Drama|Thriller"
"51545","Pusher III: I'm the Angel of Death","2005","Action|Comedy|Drama|Horror|Thriller"
"51562","Babylon 5: The Gathering","1993","Sci-Fi"
"51573","Meshes of the Afternoon","1943","Fantasy"
"51575","Wild Hogs","2007","Adventure|Comedy"
"51662","300","2007","Action|Fantasy|War|IMAX"
"51666",,," The (2006)"""
"51694","Starter for 10","2006","Drama|Romance"
"51698",,," The (2007)"""
"51705","Priceless","2006","Comedy|Romance"
"51709",,," The (Gwoemul) (2006)"""
"51834","Becoming Jane","2007","Drama|Romance"
"51884",,," The (2006)"""
"51903","I Think I Love My Wife","2007","Comedy|Drama|Romance"
"51925","Premonition","2007","Drama|Fantasy|Mystery|Thriller"
"51927","Dead Silence","2007","Horror|Mystery|Thriller"
"51931","Reign Over Me","2007","Drama"
"51933","Pride","2007","Drama"
"51935","Shooter","2007","Action|Drama|Thriller"
"51937",,," The (2007)"""
"51939","TMNT","2007","Action|Adventure|Animation|Children|Comedy|Fantasy"
"52042","Black Book","2006","Drama|Thriller|War"
"52241",,," The (2007)"""
"52245","Blades of Glory","2007","Comedy|Romance"
"52279","Are We Done Yet?","2007","Comedy"
"52281","Grindhouse","2007","Action|Crime|Horror|Sci-Fi|Thriller"
"52283",,," The (2007)"""
"52287","Meet the Robinsons","2007","Action|Adventure|Animation|Children|Comedy|Sci-Fi"
"52299","American Hardcore","2006","Documentary"
"52319","Inglorious Bastards","1978","Action|Adventure|Drama|War"
"52328","Sunshine","2007","Adventure|Drama|Sci-Fi|Thriller"
"52375",,," The (2007)"""
"52435","How the Grinch Stole Christmas!","1966","Animation|Comedy|Fantasy|Musical"
"52458","Disturbia","2007","Drama|Thriller"
"52462","Aqua Teen Hunger Force Colon Movie Film for Theaters","2007","Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi"
"52579",,," La (Môme"
"52604","Fracture","2007","Crime|Drama|Mystery|Thriller"
"52644","Vacancy","2007","Horror|Thriller"
"52668","In the Land of Women","2007","Comedy|Drama|Romance"
"52694","Mr. Bean's Holiday","2007","Comedy"
"52712",,," The (2007)"""
"52715","Kickin It Old Skool","2007","Comedy"
"52722","Spider-Man 3","2007","Action|Adventure|Sci-Fi|Thriller|IMAX"
"52724","Lucky You","2007","Comedy|Drama"
"52730","It's a Very Merry Muppet Christmas Movie","2002","Children|Comedy"
"52767","21 Up","1977","Documentary"
"52784","Sharkwater","2006","Documentary"
"52831","Maniac Cop","1988","Action|Crime|Horror|Thriller"
"52867",,," The (2007)"""
"52885","Paprika","2006","Animation|Mystery|Sci-Fi"
"52950","Day Watch","2006","Action|Fantasy|Horror|Thriller"
"52952","This Is England","2006","Drama"
"52967","Away from Her","2006","Drama"
"52973","Knocked Up","2007","Comedy|Drama|Romance"
"52975","Hairspray","2007","Comedy|Drama|Musical"
"53000","28 Weeks Later","2007","Horror|Sci-Fi|Thriller"
"53022","Wheels on Meals","1984","Action|Comedy|Crime|Romance"
"53024","Jonestown: The Life and Death of Peoples Temple","2006","Documentary"
"53121","Shrek the Third","2007","Adventure|Animation|Children|Comedy|Fantasy"
"53123","Once","2006","Drama|Musical|Romance"
"53125","Pirates of the Caribbean: At World's End","2007","Action|Adventure|Comedy|Fantasy"
"53127","Bug","2007","Drama|Horror|Thriller"
"53129","Mr. Brooks","2007","Crime|Drama|Thriller"
"53138",,," The (2006)"""
"53140",,," The (2004)"""
"53143","Fay Grim","2006","Action|Thriller"
"53161",,," But That's OK (Saibogujiman kwenchana) (2006)"""
"53280",,," The (2006)"""
"53318","Cashback","2006","Comedy|Drama|Romance"
"53322","Ocean's Thirteen","2007","Crime|Thriller"
"53326","Them","2006","Horror"
"53355","Sun Alley","1999","Comedy|Romance"
"53435","Hostel: Part II","2007","Crime|Horror|Thriller"
"53447","Paranoid Park","2007","Crime|Drama"
"53450",,," The (1980)"""
"53453","Starcrash","1978","Action|Adventure|Fantasy|Sci-Fi"
"53460","Surf's Up","2007","Animation|Children|Comedy"
"53464","Fantastic Four: Rise of the Silver Surfer","2007","Action|Adventure|Sci-Fi"
"53466","Nancy Drew","2007","Adventure|Crime|Thriller"
"53468","Fido","2006","Comedy|Horror|Thriller"
"53519","Death Proof","2007","Action|Adventure|Crime|Horror|Thriller"
"53550","Rescue Dawn","2006","Action|Adventure|Drama|War"
"53574",,," The (2006)"""
"53578",,," The (La doublure) (2006)"""
"53808","Bring It On: All or Nothing","2006","Comedy"
"53883",,," The: The Rise of the Politics of Fear (2004)"""
"53894","Sicko","2007","Documentary|Drama"
"53921",,," A (2007)"""
"53953","1408","1408","Drama|Horror|Thriller"
"53956","Death at a Funeral","2007","Comedy"
"53972","Live Free or Die Hard","2007","Action|Adventure|Crime|Thriller"
"53974","License to Wed","2007","Comedy|Romance"
"53993","Evan Almighty","2007","Comedy|Fantasy"
"53996","Transformers","2007","Action|Sci-Fi|Thriller|IMAX"
"54001","Harry Potter and the Order of the Phoenix","2007","Adventure|Drama|Fantasy|IMAX"
"54004","I Now Pronounce You Chuck and Larry","2007","Comedy|Romance"
"54116","First Snow","2006","Drama|Thriller"
"54121","Broken Arrow","1950","Drama|Romance|Western"
"54185","Manufactured Landscapes","2006","Documentary"
"54190","Across the Universe","2007","Drama|Fantasy|Musical|Romance"
"54256","Hot Rod","2007","Comedy"
"54259","Stardust","2007","Adventure|Comedy|Fantasy|Romance"
"54272",,," The (2007)"""
"54274","I Know Who Killed Me","2007","Crime|Drama|Thriller"
"54276","No Reservations","2007","Comedy|Drama|Romance"
"54281","Charlie Bartlett","2007","Comedy|Drama"
"54286",,," The (2007)"""
"54354","China Blue","2005","Documentary"
"54372","Tell No One","2006","Crime|Drama|Mystery|Thriller"
"54503","Superbad","2007","Comedy"
"54617",,," The (Brice de Nice) (2005)"""
"54648","Rush Hour 3","2007","Action|Comedy|Crime|Thriller"
"54686",,," The (2007)"""
"54732","Balls of Fury","2007","Comedy"
"54734","Sydney White","2007","Comedy"
"54736",,," The (2007)"""
"54745","Rocket Science","2007","Comedy|Drama"
"54768","Daddy Day Camp","2007","Children|Comedy"
"54771",,," The (2007)"""
"54780",,," The (2007)"""
"54785","Halloween","2007","Horror"
"54787","Death Sentence","2007","Drama|Thriller"
"54796","2 Days in Paris","2007","Comedy|Drama|Romance"
"54881",,," The (2007)"""
"54908","Taxi 4","2007","Action|Comedy"
"54910","Behind the Mask: The Rise of Leslie Vernon","2006","Comedy|Horror|Thriller"
"54934",,," The (2007)"""
"54962",,," The (2007)"""
"54995","Planet Terror","2007","Action|Horror|Sci-Fi"
"54997","3:10 to Yuma","2007","Action|Crime|Drama|Western"
"54999","Shoot 'Em Up","2007","Action|Comedy|Crime"
"55020",,," The (2007)"""
"55036","Gotti","1996","Crime|Drama"
"55052","Atonement","2007","Drama|Romance|War"
"55061","Electroma","2006","Drama|Sci-Fi"
"55067","Requiem","2006","Drama|Thriller"
"55069",,," 3 Weeks and 2 Days (4 luni"
"55071","No End in Sight","2007","Documentary"
"55080",,," The (2007)"""
"55094","In the Valley of Elah","2007","Drama|Mystery"
"55110","December Boys","2007","Drama"
"55112","Shanghai Kiss","2007","Comedy|Drama|Romance"
"55116",,," The (2007)"""
"55118","Eastern Promises","2007","Crime|Drama|Thriller"
"55156",,," An (2006)"""
"55167","Tekkonkinkreet","2006","Action|Adventure|Animation|Crime|Fantasy"
"55190","Love and Other Disasters","2006","Comedy|Romance"
"55205","Interview","2007","Drama"
"55207","Cashback","2004","Comedy|Drama"
"55232","Resident Evil: Extinction","2007","Action|Horror|Sci-Fi|Thriller"
"55241","Mr. Woodcock","2007","Comedy"
"55245","Good Luck Chuck","2007","Comedy|Romance"
"55247","Into the Wild","2007","Action|Adventure|Drama"
"55250",,," The (2007)"""
"55253",,," Caution (Se"
"55259",,," The (2007)"""
"55261",,," The (2007)"""
"55267","Dan in Real Life","2007","Comedy|Drama|Romance"
"55269",,," The (2007)"""
"55272","We Own the Night","2007","Crime|Drama"
"55274","Elizabeth: The Golden Age","2007","Drama"
"55276","Michael Clayton","2007","Drama|Thriller"
"55278","Sleuth","2007","Drama|Mystery|Thriller"
"55280","Lars and the Real Girl","2007","Comedy|Drama"
"55282","30 Days of Night","2007","Horror|Thriller"
"55290","Gone Baby Gone","2007","Crime|Drama|Mystery"
"55292",,," The (2007)"""
"55294","Weirdsville","2007","Comedy|Crime|Drama"
"55363",,," The (2007)"""
"55391","10th & Wolf","2006","Crime|Drama|Thriller"
"55442","Persepolis","2007","Animation|Drama"
"55444","Control","2007","Drama"
"55451","The Jane Austen Book Club","2007","Comedy|Drama|Romance"
"55492",,," The (2006)"""
"55553","Black Sheep","2006","Comedy|Horror"
"55555",,," The (Auf der anderen Seite) (2007)"""
"55577","Saw IV","2007","Crime|Horror|Thriller"
"55620","For the Bible Tells Me So","2007","Documentary"
"55687","My Kid Could Paint That","2007","Documentary"
"55721","Elite Squad","2007","Action|Crime|Drama|Thriller"
"55729","King of California","2007","Comedy"
"55765","American Gangster","2007","Crime|Drama|Thriller"
"55768","Bee Movie","2007","Animation|Comedy"
"55805","Before the Devil Knows You're Dead","2007","Crime|Drama|Thriller"
"55814",,," The (Scaphandre et le papillon"
"55820","No Country for Old Men","2007","Crime|Drama"
"55830","Be Kind Rewind","2008","Comedy"
"55844","Itty Bitty Titty Committee","2007","Comedy|Drama|Romance"
"55854",,," The (1947)"""
"55872","August Rush","2007","Drama|Musical"
"55908",,," The (2007)"""
"55946","Lions For Lambs","2007","Drama|Thriller|War"
"55995","Beowulf","2007","Action|Adventure|Animation|Fantasy|IMAX"
"56003","Southland Tales","2006","Comedy|Drama|Sci-Fi|Thriller"
"56012",,," An (2006)"""
"56022","Harrison Bergeron","1995","Drama|Sci-Fi"
"56060","I Served the King of England","2006","Comedy|Drama|Romance|War"
"56145",,," The (2007)"""
"56152","Enchanted","2007","Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance"
"56156","Hitman","2007","Action|Crime|Thriller"
"56169","Awake","2007","Drama|Thriller"
"56171",,," The (2007)"""
"56174","I Am Legend","2007","Action|Horror|Sci-Fi|Thriller|IMAX"
"56176","Alvin and the Chipmunks","2007","Children|Comedy"
"56251","Futurama: Bender's Big Score","2007","Animation|Comedy|Sci-Fi"
"56274","Margot at the Wedding","2007","Drama"
"56286","I'm Not There","2007","Drama"
"56333",,," The (2007)"""
"56336","Wrong Turn 2: Dead End","2007","Action|Horror|Thriller"
"56339",,," The (Orfanato"
"56367","Juno","2007","Comedy|Drama|Romance"
"56379",,," Easy Credit and the Era of Predatory Lenders (2006)"""
"56389","My Blueberry Nights","2007","Drama|Romance"
"56563","Helvetica","2007","Documentary"
"56587",,," The (2007)"""
"56607",,," The (2007)"""
"56620",,," The (2007)"""
"56715","Wristcutters: A Love Story","2006","Drama|Fantasy|Romance"
"56757","Sweeney Todd: The Demon Barber of Fleet Street","2007","Drama|Horror|Musical|Thriller"
"56775","National Treasure: Book of Secrets","2007","Action|Adventure"
"56782","There Will Be Blood","2007","Drama|Western"
"56788","Charlie Wilson's War","2007","Comedy|Drama|War"
"56801","AVPR: Aliens vs. Predator - Requiem","2007","Action|Horror|Sci-Fi"
"56805","Walk Hard: The Dewey Cox Story","2007","Comedy|Musical"
"56837","As You Like It","2006","Comedy|Drama|Romance"
"56869","Drained","2006","Comedy"
"56908","Dedication","2007","Comedy|Drama|Romance"
"56915",,," The (2007)"""
"56921","Battlestar Galactica: Razor","2007","Action|Drama|Sci-Fi|Thriller"
"56941","P.S. I Love You","2007","Comedy|Drama|Romance"
"56949","27 Dresses","2008","Comedy|Romance"
"57147","Cassandra's Dream","2007","Crime|Drama|Thriller"
"57183","Like Stars on Earth","2007","Drama"
"57243",,," The (Bikur Ha-Tizmoret) (2007)"""
"57274","[REC]","2007","Drama|Horror|Thriller"
"57326","In the Name of the King: A Dungeon Siege Tale","2008","Action|Adventure|Fantasy"
"57368","Cloverfield","2008","Action|Mystery|Sci-Fi|Thriller"
"57421","Hatchet","2006","Comedy|Horror"
"57499","Heaven and Earth","1990","Action|Adventure|Drama|War"
"57502","Cat Soup","2001","Adventure|Animation|Drama|Horror"
"57504",,," The (Toki o kakeru shôjo) (2006)"""
"57522","First Sunday","2008","Comedy|Crime"
"57526","Untraceable","2008","Crime|Thriller"
"57528","Rambo","2008","Action|Drama|Thriller|War"
"57532","Meet the Spartans","2008","Comedy"
"57536","Strange Wilderness","2008","Comedy"
"57637",,," The (2007)"""
"57640","Hellboy II: The Golden Army","2008","Action|Adventure|Fantasy|Sci-Fi"
"57669","In Bruges","2008","Comedy|Crime|Drama|Thriller"
"57772","World on a Wire","1973","Crime|Sci-Fi"
"57843","Rise of the Footsoldier","2007","Action|Crime|Drama"
"57910","Teeth","2007","Comedy|Horror"
"57951","Fool's Gold","2008","Action|Adventure|Comedy|Romance"
"58025","Jumper","2008","Action|Adventure|Drama|Sci-Fi|Thriller"
"58047",,," Maybe (2008)"""
"58078",,," The (2007)"""
"58103","Vantage Point","2008","Action|Drama|Thriller"
"58105",,," The (2008)"""
"58107","Step Up 2 the Streets","2008","Drama|Musical|Romance"
"58154",,," The (2008)"""
"58156","Semi-Pro","2008","Comedy"
"58162","Run Fatboy Run","2007","Comedy|Romance"
"58191","Taxi to the Dark Side","2007","Documentary"
"58287","Descent","2007","Drama|Thriller"
"58291","College Road Trip","2008","Comedy"
"58293",,,"000 BC (2008)"""
"58295",,," The (2008)"""
"58297","Doomsday","2008","Action|Drama|Sci-Fi|Thriller"
"58299","Horton Hears a Who!","2008","Adventure|Animation|Children|Comedy"
"58301","Funny Games U.S.","2007","Drama|Thriller"
"58303",,," The (Die Fälscher) (2007)"""
"58306","Mongol","2007","Drama|War"
"58309","War Dance","2007","Documentary"
"58315",,," The (2008)"""
"58332","Diary of the Dead","2007","Horror|Sci-Fi"
"58347","Penelope","2006","Comedy|Fantasy|Romance"
"58351","City of Men","2007","Drama"
"58376","Zeitgeist: The Movie","2007","Documentary|War"
"58404","Justice League: The New Frontier","2008","Action|Adventure|Animation|Fantasy|Sci-Fi"
"58425","Heima","2007","Documentary"
"58492","Snow Angels","2007","Drama"
"58554",,," The (Klass) (2007)"""
"58559",,," The (2008)"""
"58627","Never Back Down","2008","Action"
"58655","Drillbit Taylor","2008","Comedy"
"58783","Youth Without Youth","2007","Drama|Romance|Sci-Fi"
"58803","21","2008","Crime|Drama|Romance|Thriller"
"58806","Smart People","2008","Comedy|Drama|Romance"
"58826",,," The (2008)"""
"58839","Leatherheads","2008","Comedy|Drama|Romance"
"58842","Assembly","2007","Action|Drama|War"
"58870","Zebraman","2004","Comedy"
"58876","Stop-Loss","2008","Drama|War"
"58879","Shine a Light","2008","Documentary|Musical|IMAX"
"58964","Inside","2007","Horror|Thriller"
"58972","Nim's Island","2008","Adventure|Comedy|Fantasy"
"58975",,," The (2008)"""
"58998","Forgetting Sarah Marshall","2008","Comedy|Romance"
"59014","Superhero Movie","2008","Action|Comedy|Sci-Fi"
"59016","Street Kings","2008","Crime|Drama|Thriller"
"59018",,," The (2007)"""
"59022","Harold & Kumar Escape from Guantanamo Bay","2008","Adventure|Comedy"
"59026","99 francs","2007","Comedy"
"59037","Speed Racer","2008","Action|Children|Sci-Fi|IMAX"
"59103",,," The (2008)"""
"59118","Happy-Go-Lucky","2008","Comedy|Drama"
"59126","Religulous","2008","Comedy|Documentary"
"59129","Outpost","2008","Action|Horror"
"59131","Are You Scared?","2006","Horror"
"59141","Son of Rambow","2007","Children|Comedy|Drama"
"59143","Super High Me","2007","Comedy|Documentary"
"59220","Outsourced","2006","Comedy|Romance"
"59258","Baby Mama","2008","Comedy"
"59295","Expelled: No Intelligence Allowed","2008","Documentary"
"59306","Prom Night","2008","Horror|Mystery|Thriller"
"59315","Iron Man","2008","Action|Adventure|Sci-Fi"
"59333","Made of Honor","2008","Comedy|Romance"
"59336","Redbelt","2008","Action|Drama"
"59369","Taken","2008","Action|Crime|Drama|Thriller"
"59387",,," The (2006)"""
"59421","What Happens in Vegas...","2008","Comedy|Romance"
"59429","American Pie Presents Beta House","2007","Comedy"
"59440","Bella","2006","Drama|Romance"
"59501",,," The (2008)"""
"59549","Shelter","2007","Drama|Romance"
"59604",,," The (2007)"""
"59615","Indiana Jones and the Kingdom of the Crystal Skull","2008","Action|Adventure|Comedy|Sci-Fi"
"59667","Nina's Heavenly Delights","2006","Comedy"
"59725","Sex and the City","2008","Comedy|Romance"
"59727",,," The (2008)"""
"59731",,," Stronger"
"59738","All the Boys Love Mandy Lane","2006","Horror|Mystery|Thriller"
"59784","Kung Fu Panda","2008","Action|Animation|Children|Comedy|IMAX"
"59810","Recount","2008","Drama"
"59814","Ex Drummer","2007","Comedy|Crime|Drama|Horror"
"59900","You Don't Mess with the Zohan","2008","Comedy"
"59915","Stuck","2007","Horror|Thriller"
"59947",,," The (1985)"""
"59985","Chaos Theory","2007","Comedy|Drama|Romance"
"59995","Boy A","2007","Crime|Drama"
"60030","Spiral","2007","Drama|Horror|Thriller"
"60037",,," The (2008)"""
"60040",,," The (2008)"""
"60046",,," The (2008)"""
"60069","WALL·E","2008","Adventure|Animation|Children|Romance|Sci-Fi"
"60072","Wanted","2008","Action|Thriller"
"60074","Hancock","2008","Action|Adventure|Comedy|Crime|Fantasy"
"60126","Get Smart","2008","Action|Comedy"
"60128","Young People Fucking","2007","Comedy"
"60141","St. Trinian's","2007","Children|Comedy"
"60161","Futurama: The Beast with a Billion Backs","2008","Action|Animation|Comedy|Romance|Sci-Fi"
"60289","Kit Kittredge: An American Girl","2008","Children|Comedy|Drama|Mystery"
"60291","Gonzo: The Life and Work of Dr. Hunter S. Thompson","2008","Documentary"
